player,period,stag,payoff,session
Player1,1,True,9,9
Player2,1,True,9,9
Player1,2,True,9,9
Player2,2,True,9,9
Player1,3,True,9,9
Player2,3,True,9,9
Player1,4,True,9,9
Player2,4,True,9,9
Player1,5,True,9,9
Player2,5,True,9,9
Player1,6,True,9,9
Player2,6,True,9,9
Player1,7,True,9,9
Player2,7,True,9,9
Player1,8,True,9,9
Player2,8,True,9,9
Player1,9,True,9,9
Player2,9,True,9,9
Player1,10,True,9,9
Player2,10,True,9,9
Player1,11,True,9,9
Player2,11,True,9,9
Player1,12,True,9,9
Player2,12,True,9,9
Player1,13,True,9,9
Player2,13,True,9,9
Player1,14,True,9,9
Player2,14,True,9,9
Player1,0,True,9,10
Player2,0,True,9,10
Player1,1,True,9,10
Player2,1,True,9,10
Player1,2,True,9,10
Player2,2,True,9,10
Player1,3,True,9,10
Player2,3,True,9,10
Player1,4,True,9,10
Player2,4,True,9,10
Player1,5,True,9,10
Player2,5,True,9,10
Player1,6,True,9,10
Player2,6,True,9,10
Player1,7,True,9,10
Player2,7,True,9,10
Player1,8,True,9,10
Player2,8,True,9,10
Player1,9,True,9,10
Player2,9,True,9,10
Player1,10,True,9,10
Player2,10,True,9,10
Player1,11,True,9,10
Player2,11,True,9,10
Player1,12,True,9,10
Player2,12,True,9,10
Player1,13,True,9,10
Player2,13,True,9,10
Player1,14,True,9,10
Player2,14,True,9,10
Player1,0,True,9,11
Player2,0,True,9,11
Player1,1,True,9,11
Player2,1,True,9,11
Player1,2,True,9,11
Player2,2,True,9,11
Player1,3,True,9,11
Player2,3,True,9,11
Player1,4,True,9,11
Player2,4,True,9,11
Player1,5,True,9,11
Player2,5,True,9,11
Player1,6,True,9,11
Player2,6,True,9,11
Player1,7,True,9,11
Player2,7,True,9,11
Player1,8,True,9,11
Player2,8,True,9,11
Player1,9,True,9,11
Player2,9,True,9,11
Player1,10,True,9,11
Player2,10,True,9,11
Player1,11,True,9,11
Player2,11,True,9,11
Player1,12,True,9,11
Player2,12,True,9,11
Player1,13,True,9,11
Player2,13,True,9,11
Player1,14,True,9,11
Player2,14,True,9,11
Player1,0,True,9,12
Player2,0,True,9,12
Player1,1,True,9,12
Player2,1,True,9,12
Player1,2,True,9,12
Player2,2,True,9,12
Player1,3,True,9,12
Player2,3,True,9,12
Player1,4,True,9,12
Player2,4,True,9,12
Player1,5,True,9,12
Player2,5,True,9,12
Player1,6,True,9,12
Player2,6,True,9,12
Player1,7,True,9,12
Player2,7,True,9,12
Player1,8,True,9,12
Player2,8,True,9,12
Player1,9,True,9,12
Player2,9,True,9,12
Player1,10,True,9,12
Player2,10,True,9,12
Player1,11,True,9,12
Player2,11,True,9,12
Player1,12,True,9,12
Player2,12,True,9,12
Player1,13,True,9,12
Player2,13,True,9,12
Player1,14,True,9,12
Player2,14,True,9,12
Player1,0,True,9,13
Player2,0,True,9,13
Player1,1,True,9,13
Player2,1,True,9,13
Player1,2,True,9,13
Player2,2,True,9,13
Player1,3,True,9,13
Player2,3,True,9,13
Player1,4,True,9,13
Player2,4,True,9,13
Player1,5,True,9,13
Player2,5,True,9,13
Player1,6,True,9,13
Player2,6,True,9,13
Player1,7,True,9,13
Player2,7,True,9,13
Player1,8,True,9,13
Player2,8,True,9,13
Player1,9,True,9,13
Player2,9,True,9,13
Player1,10,True,9,13
Player2,10,True,9,13
Player1,11,True,9,13
Player2,11,True,9,13
Player1,12,True,9,13
Player2,12,True,9,13
Player1,13,True,9,13
Player2,13,True,9,13
Player1,14,True,9,13
Player2,14,True,9,13
Player1,0,True,9,14
Player2,0,True,9,14
Player1,1,True,9,14
Player2,1,True,9,14
Player1,2,True,9,14
Player2,2,True,9,14
Player1,3,True,9,14
Player2,3,True,9,14
Player1,4,True,9,14
Player2,4,True,9,14
Player1,5,True,9,14
Player2,5,True,9,14
Player1,6,True,9,14
Player2,6,True,9,14
Player1,7,True,9,14
Player2,7,True,9,14
Player1,8,True,9,14
Player2,8,True,9,14
Player1,9,True,9,14
Player2,9,True,9,14
Player1,10,True,9,14
Player2,10,True,9,14
Player1,11,True,9,14
Player2,11,True,9,14
Player1,12,True,9,14
Player2,12,True,9,14
Player1,13,True,9,14
Player2,13,True,9,14
Player1,14,True,9,14
Player2,14,True,9,14
Player1,0,True,9,15
Player2,0,True,9,15
Player1,1,True,9,15
Player2,1,True,9,15
Player1,2,True,9,15
Player2,2,True,9,15
Player1,3,True,9,15
Player2,3,True,9,15
Player1,4,True,9,15
Player2,4,True,9,15
Player1,5,True,9,15
Player2,5,True,9,15
Player1,6,True,9,15
Player2,6,True,9,15
Player1,7,True,9,15
Player2,7,True,9,15
Player1,8,True,9,15
Player2,8,True,9,15
Player1,9,True,9,15
Player2,9,True,9,15
Player1,10,True,9,15
Player2,10,True,9,15
Player1,11,True,9,15
Player2,11,True,9,15
Player1,12,True,9,15
Player2,12,True,9,15
Player1,13,True,9,15
Player2,13,True,9,15
Player1,14,True,9,15
Player2,14,True,9,15
Player1,0,True,9,16
Player2,0,True,9,16
Player1,1,True,9,16
Player2,1,True,9,16
Player1,2,True,9,16
Player2,2,True,9,16
Player1,3,True,9,16
Player2,3,True,9,16
Player1,4,True,9,16
Player2,4,True,9,16
Player1,5,True,9,16
Player2,5,True,9,16
Player1,6,True,9,16
Player2,6,True,9,16
Player1,7,True,9,16
Player2,7,True,9,16
Player1,8,True,9,16
Player2,8,True,9,16
Player1,9,True,9,16
Player2,9,True,9,16
Player1,10,True,9,16
Player2,10,True,9,16
Player1,11,True,9,16
Player2,11,True,9,16
Player1,12,True,9,16
Player2,12,True,9,16
Player1,13,True,9,16
Player2,13,True,9,16
Player1,14,True,9,16
Player2,14,True,9,16
Player1,0,False,8,17
Player2,0,True,1,17
Player1,1,False,8,17
Player2,1,False,8,17
Player1,2,False,8,17
Player2,2,False,8,17
Player1,3,False,8,17
Player2,3,False,8,17
Player1,4,False,8,17
Player2,4,False,8,17
Player1,5,False,8,17
Player2,5,False,8,17
Player1,6,False,8,17
Player2,6,False,8,17
Player1,7,False,8,17
Player2,7,False,8,17
Player1,8,False,8,17
Player2,8,False,8,17
Player1,9,False,8,17
Player2,9,False,8,17
Player1,10,False,8,17
Player2,10,False,8,17
Player1,11,False,8,17
Player2,11,False,8,17
Player1,12,False,8,17
Player2,12,False,8,17
Player1,13,False,8,17
Player2,13,False,8,17
Player1,14,False,8,17
Player2,14,False,8,17
Player1,0,True,9,18
Player2,0,True,9,18
Player1,1,True,9,18
Player2,1,True,9,18
Player1,2,True,9,18
Player2,2,True,9,18
Player1,3,True,9,18
Player2,3,True,9,18
Player1,4,True,9,18
Player2,4,True,9,18
Player1,5,True,9,18
Player2,5,True,9,18
Player1,6,True,9,18
Player2,6,True,9,18
Player1,7,True,9,18
Player2,7,True,9,18
Player1,8,True,9,18
Player2,8,True,9,18
Player1,9,True,9,18
Player2,9,True,9,18
Player1,10,True,9,18
Player2,10,True,9,18
Player1,11,True,9,18
Player2,11,True,9,18
Player1,12,True,9,18
Player2,12,True,9,18
Player1,13,True,9,18
Player2,13,True,9,18
Player1,14,True,9,18
Player2,14,True,9,18
Player1,0,True,9,19
Player2,0,True,9,19
Player1,1,True,9,19
Player2,1,True,9,19
Player1,2,True,9,19
Player2,2,True,9,19
Player1,3,True,9,19
Player2,3,True,9,19
Player1,4,True,9,19
Player2,4,True,9,19
Player1,5,True,9,19
Player2,5,True,9,19
Player1,6,True,9,19
Player2,6,True,9,19
Player1,7,True,9,19
Player2,7,True,9,19
Player1,8,True,9,19
Player2,8,True,9,19
Player1,9,True,9,19
Player2,9,True,9,19
Player1,10,True,9,19
Player2,10,True,9,19
Player1,11,True,9,19
Player2,11,True,9,19
Player1,12,True,9,19
Player2,12,True,9,19
Player1,13,True,9,19
Player2,13,True,9,19
Player1,14,True,9,19
Player2,14,True,9,19
Player1,0,False,8,20
Player2,0,False,8,20
Player1,1,False,8,20
Player2,1,False,8,20
Player1,2,False,8,20
Player2,2,False,8,20
Player1,3,False,8,20
Player2,3,False,8,20
Player1,4,False,8,20
Player2,4,False,8,20
Player1,5,False,8,20
Player2,5,False,8,20
Player1,6,False,8,20
Player2,6,False,8,20
Player1,7,False,8,20
Player2,7,False,8,20
Player1,8,False,8,20
Player2,8,False,8,20
Player1,9,False,8,20
Player2,9,False,8,20
Player1,10,False,8,20
Player2,10,False,8,20
Player1,11,False,8,20
Player2,11,False,8,20
Player1,12,False,8,20
Player2,12,False,8,20
Player1,13,False,8,20
Player2,13,False,8,20
Player1,14,False,8,20
Player2,14,False,8,20
Player1,0,True,9,21
Player2,0,True,9,21
Player1,1,True,9,21
Player2,1,True,9,21
Player1,2,True,9,21
Player2,2,True,9,21
Player1,3,True,9,21
Player2,3,True,9,21
Player1,4,True,9,21
Player2,4,True,9,21
Player1,5,True,9,21
Player2,5,True,9,21
Player1,6,True,9,21
Player2,6,True,9,21
Player1,7,True,9,21
Player2,7,True,9,21
Player1,8,True,9,21
Player2,8,True,9,21
Player1,9,True,9,21
Player2,9,True,9,21
Player1,10,True,9,21
Player2,10,True,9,21
Player1,11,True,9,21
Player2,11,True,9,21
Player1,12,True,9,21
Player2,12,True,9,21
Player1,13,True,9,21
Player2,13,True,9,21
Player1,14,True,9,21
Player2,14,True,9,21
Player1,0,True,9,22
Player2,0,True,9,22
Player1,1,True,9,22
Player2,1,True,9,22
Player1,2,True,9,22
Player2,2,True,9,22
Player1,3,True,9,22
Player2,3,True,9,22
Player1,4,True,9,22
Player2,4,True,9,22
Player1,5,True,9,22
Player2,5,True,9,22
Player1,6,True,9,22
Player2,6,True,9,22
Player1,7,True,9,22
Player2,7,True,9,22
Player1,8,True,9,22
Player2,8,True,9,22
Player1,9,True,9,22
Player2,9,True,9,22
Player1,10,True,9,22
Player2,10,True,9,22
Player1,11,True,9,22
Player2,11,True,9,22
Player1,12,True,9,22
Player2,12,True,9,22
Player1,13,True,9,22
Player2,13,True,9,22
Player1,14,True,9,22
Player2,14,True,9,22
Player1,0,True,9,23
Player2,0,True,9,23
Player1,1,True,9,23
Player2,1,True,9,23
Player1,2,True,9,23
Player2,2,True,9,23
Player1,3,True,9,23
Player2,3,True,9,23
Player1,4,True,9,23
Player2,4,True,9,23
Player1,5,True,9,23
Player2,5,True,9,23
Player1,6,True,9,23
Player2,6,True,9,23
Player1,7,True,9,23
Player2,7,True,9,23
Player1,8,True,9,23
Player2,8,True,9,23
Player1,9,True,9,23
Player2,9,True,9,23
Player1,10,True,9,23
Player2,10,True,9,23
Player1,11,True,9,23
Player2,11,True,9,23
Player1,12,True,9,23
Player2,12,True,9,23
Player1,13,True,9,23
Player2,13,True,9,23
Player1,14,True,9,23
Player2,14,True,9,23
Player1,0,True,1,24
Player2,0,False,8,24
Player1,1,False,8,24
Player2,1,False,8,24
Player1,2,True,1,24
Player2,2,False,8,24
Player1,3,False,8,24
Player2,3,False,8,24
Player1,4,False,8,24
Player2,4,False,8,24
Player1,5,False,8,24
Player2,5,False,8,24
Player1,6,False,8,24
Player2,6,False,8,24
Player1,7,False,8,24
Player2,7,False,8,24
Player1,8,False,8,24
Player2,8,False,8,24
Player1,9,False,8,24
Player2,9,False,8,24
Player1,10,False,8,24
Player2,10,False,8,24
Player1,11,False,8,24
Player2,11,False,8,24
Player1,12,False,8,24
Player2,12,False,8,24
Player1,13,False,8,24
Player2,13,False,8,24
Player1,14,False,8,24
Player2,14,False,8,24
Player1,0,True,9,25
Player2,0,True,9,25
Player1,1,False,8,25
Player2,1,True,1,25
Player1,2,True,1,25
Player2,2,False,8,25
Player1,3,False,8,25
Player2,3,True,1,25
Player1,4,False,8,25
Player2,4,False,8,25
Player1,5,True,1,25
Player2,5,False,8,25
Player1,6,False,8,25
Player2,6,True,1,25
Player1,7,True,9,25
Player2,7,True,9,25
Player1,8,True,9,25
Player2,8,True,9,25
Player1,9,False,8,25
Player2,9,False,8,25
Player1,10,True,1,25
Player2,10,False,8,25
Player1,11,True,1,25
Player2,11,False,8,25
Player1,12,True,1,25
Player2,12,False,8,25
Player1,13,True,1,25
Player2,13,False,8,25
Player1,14,False,8,25
Player2,14,False,8,25
Player1,0,True,9,26
Player2,0,True,9,26
Player1,1,True,9,26
Player2,1,True,9,26
Player1,2,True,9,26
Player2,2,True,9,26
Player1,3,True,9,26
Player2,3,True,9,26
Player1,4,True,9,26
Player2,4,True,9,26
Player1,5,True,9,26
Player2,5,True,9,26
Player1,6,True,9,26
Player2,6,True,9,26
Player1,7,True,9,26
Player2,7,True,9,26
Player1,8,True,9,26
Player2,8,True,9,26
Player1,9,True,9,26
Player2,9,True,9,26
Player1,10,True,9,26
Player2,10,True,9,26
Player1,11,True,9,26
Player2,11,True,9,26
Player1,12,True,9,26
Player2,12,True,9,26
Player1,13,True,9,26
Player2,13,True,9,26
Player1,14,True,9,26
Player2,14,True,9,26
Player1,0,True,9,27
Player2,0,True,9,27
Player1,1,True,9,27
Player2,1,True,9,27
Player1,2,True,9,27
Player2,2,True,9,27
Player1,3,True,9,27
Player2,3,True,9,27
Player1,4,True,9,27
Player2,4,True,9,27
Player1,5,True,9,27
Player2,5,True,9,27
Player1,6,True,9,27
Player2,6,True,9,27
Player1,7,True,9,27
Player2,7,True,9,27
Player1,8,True,9,27
Player2,8,True,9,27
Player1,9,True,9,27
Player2,9,True,9,27
Player1,10,True,9,27
Player2,10,True,9,27
Player1,11,True,9,27
Player2,11,True,9,27
Player1,12,True,9,27
Player2,12,True,9,27
Player1,13,True,9,27
Player2,13,True,9,27
Player1,14,True,9,27
Player2,14,True,9,27
Player1,0,True,9,28
Player2,0,True,9,28
Player1,1,True,9,28
Player2,1,True,9,28
Player1,2,True,9,28
Player2,2,True,9,28
Player1,3,True,9,28
Player2,3,True,9,28
Player1,4,True,9,28
Player2,4,True,9,28
Player1,5,True,9,28
Player2,5,True,9,28
Player1,6,True,9,28
Player2,6,True,9,28
Player1,7,True,9,28
Player2,7,True,9,28
Player1,8,True,9,28
Player2,8,True,9,28
Player1,9,True,9,28
Player2,9,True,9,28
Player1,10,True,9,28
Player2,10,True,9,28
Player1,11,True,9,28
Player2,11,True,9,28
Player1,12,True,9,28
Player2,12,True,9,28
Player1,13,True,9,28
Player2,13,True,9,28
Player1,14,True,9,28
Player2,14,True,9,28
Player1,0,True,9,29
Player2,0,True,9,29
Player1,1,True,9,29
Player2,1,True,9,29
Player1,2,True,9,29
Player2,2,True,9,29
Player1,3,True,9,29
Player2,3,True,9,29
Player1,4,True,9,29
Player2,4,True,9,29
Player1,5,True,9,29
Player2,5,True,9,29
Player1,6,True,9,29
Player2,6,True,9,29
Player1,7,True,9,29
Player2,7,True,9,29
Player1,8,True,9,29
Player2,8,True,9,29
Player1,9,True,9,29
Player2,9,True,9,29
Player1,10,True,9,29
Player2,10,True,9,29
Player1,11,True,9,29
Player2,11,True,9,29
Player1,12,True,9,29
Player2,12,True,9,29
Player1,13,True,9,29
Player2,13,True,9,29
Player1,14,True,9,29
Player2,14,True,9,29
Player1,0,True,9,30
Player2,0,True,9,30
Player1,1,True,1,30
Player2,1,False,8,30
Player1,2,False,8,30
Player2,2,False,8,30
Player1,3,True,1,30
Player2,3,False,8,30
Player1,4,False,8,30
Player2,4,False,8,30
Player1,5,False,8,30
Player2,5,False,8,30
Player1,6,False,8,30
Player2,6,False,8,30
Player1,7,False,8,30
Player2,7,False,8,30
Player1,8,False,8,30
Player2,8,False,8,30
Player1,9,False,8,30
Player2,9,False,8,30
Player1,10,False,8,30
Player2,10,False,8,30
Player1,11,False,8,30
Player2,11,False,8,30
Player1,12,False,8,30
Player2,12,False,8,30
Player1,13,False,8,30
Player2,13,False,8,30
Player1,14,False,8,30
Player2,14,False,8,30
Player1,0,False,8,31
Player2,0,True,1,31
Player1,1,False,8,31
Player2,1,False,8,31
Player1,2,False,8,31
Player2,2,False,8,31
Player1,3,False,8,31
Player2,3,False,8,31
Player1,4,False,8,31
Player2,4,False,8,31
Player1,5,False,8,31
Player2,5,False,8,31
Player1,6,False,8,31
Player2,6,False,8,31
Player1,7,False,8,31
Player2,7,False,8,31
Player1,8,False,8,31
Player2,8,False,8,31
Player1,9,False,8,31
Player2,9,False,8,31
Player1,10,False,8,31
Player2,10,False,8,31
Player1,11,False,8,31
Player2,11,False,8,31
Player1,12,False,8,31
Player2,12,False,8,31
Player1,13,False,8,31
Player2,13,False,8,31
Player1,14,False,8,31
Player2,14,False,8,31
Player1,0,True,9,32
Player2,0,True,9,32
Player1,1,True,9,32
Player2,1,True,9,32
Player1,2,True,9,32
Player2,2,True,9,32
Player1,3,True,9,32
Player2,3,True,9,32
Player1,4,True,9,32
Player2,4,True,9,32
Player1,5,True,9,32
Player2,5,True,9,32
Player1,6,True,9,32
Player2,6,True,9,32
Player1,7,True,9,32
Player2,7,True,9,32
Player1,8,True,9,32
Player2,8,True,9,32
Player1,9,True,9,32
Player2,9,True,9,32
Player1,10,True,9,32
Player2,10,True,9,32
Player1,11,True,9,32
Player2,11,True,9,32
Player1,12,True,9,32
Player2,12,True,9,32
Player1,13,True,9,32
Player2,13,True,9,32
Player1,14,True,9,32
Player2,14,True,9,32
Player1,0,True,1,33
Player2,0,False,8,33
Player1,1,False,8,33
Player2,1,False,8,33
Player1,2,False,8,33
Player2,2,False,8,33
Player1,3,False,8,33
Player2,3,False,8,33
Player1,4,False,8,33
Player2,4,False,8,33
Player1,5,False,8,33
Player2,5,False,8,33
Player1,6,False,8,33
Player2,6,False,8,33
Player1,7,False,8,33
Player2,7,False,8,33
Player1,8,False,8,33
Player2,8,False,8,33
Player1,9,False,8,33
Player2,9,False,8,33
Player1,10,False,8,33
Player2,10,False,8,33
Player1,11,False,8,33
Player2,11,False,8,33
Player1,12,False,8,33
Player2,12,False,8,33
Player1,13,False,8,33
Player2,13,False,8,33
Player1,14,False,8,33
Player2,14,False,8,33
Player1,0,True,9,34
Player2,0,True,9,34
Player1,1,True,9,34
Player2,1,True,9,34
Player1,2,True,9,34
Player2,2,True,9,34
Player1,3,True,9,34
Player2,3,True,9,34
Player1,4,True,9,34
Player2,4,True,9,34
Player1,5,True,9,34
Player2,5,True,9,34
Player1,6,True,9,34
Player2,6,True,9,34
Player1,7,True,9,34
Player2,7,True,9,34
Player1,8,True,9,34
Player2,8,True,9,34
Player1,9,True,9,34
Player2,9,True,9,34
Player1,10,True,9,34
Player2,10,True,9,34
Player1,11,True,9,34
Player2,11,True,9,34
Player1,12,True,9,34
Player2,12,True,9,34
Player1,13,True,9,34
Player2,13,True,9,34
Player1,14,True,9,34
Player2,14,True,9,34
Player1,0,True,1,35
Player2,0,False,8,35
Player1,1,False,8,35
Player2,1,False,8,35
Player1,2,False,8,35
Player2,2,False,8,35
Player1,3,False,8,35
Player2,3,False,8,35
Player1,4,False,8,35
Player2,4,False,8,35
Player1,5,False,8,35
Player2,5,False,8,35
Player1,6,False,8,35
Player2,6,False,8,35
Player1,7,False,8,35
Player2,7,False,8,35
Player1,8,False,8,35
Player2,8,False,8,35
Player1,9,False,8,35
Player2,9,False,8,35
Player1,10,False,8,35
Player2,10,False,8,35
Player1,11,False,8,35
Player2,11,False,8,35
Player1,12,False,8,35
Player2,12,False,8,35
Player1,13,False,8,35
Player2,13,False,8,35
Player1,14,False,8,35
Player2,14,False,8,35
Player1,0,True,9,36
Player2,0,True,9,36
Player1,1,True,9,36
Player2,1,True,9,36
Player1,2,True,9,36
Player2,2,True,9,36
Player1,3,True,9,36
Player2,3,True,9,36
Player1,4,True,9,36
Player2,4,True,9,36
Player1,5,True,9,36
Player2,5,True,9,36
Player1,6,True,9,36
Player2,6,True,9,36
Player1,7,True,9,36
Player2,7,True,9,36
Player1,8,True,9,36
Player2,8,True,9,36
Player1,9,True,9,36
Player2,9,True,9,36
Player1,10,True,9,36
Player2,10,True,9,36
Player1,11,True,9,36
Player2,11,True,9,36
Player1,12,True,9,36
Player2,12,True,9,36
Player1,13,True,9,36
Player2,13,True,9,36
Player1,14,True,9,36
Player2,14,True,9,36
Player1,0,True,1,37
Player2,0,False,8,37
Player1,1,False,8,37
Player2,1,False,8,37
Player1,2,False,8,37
Player2,2,False,8,37
Player1,3,False,8,37
Player2,3,False,8,37
Player1,4,False,8,37
Player2,4,False,8,37
Player1,5,False,8,37
Player2,5,False,8,37
Player1,6,False,8,37
Player2,6,False,8,37
Player1,7,False,8,37
Player2,7,False,8,37
Player1,8,False,8,37
Player2,8,False,8,37
Player1,9,False,8,37
Player2,9,False,8,37
Player1,10,False,8,37
Player2,10,False,8,37
Player1,11,False,8,37
Player2,11,False,8,37
Player1,12,False,8,37
Player2,12,False,8,37
Player1,13,False,8,37
Player2,13,False,8,37
Player1,14,False,8,37
Player2,14,False,8,37
Player1,0,True,9,38
Player2,0,True,9,38
Player1,1,True,9,38
Player2,1,True,9,38
Player1,2,True,9,38
Player2,2,True,9,38
Player1,3,True,9,38
Player2,3,True,9,38
Player1,4,True,9,38
Player2,4,True,9,38
Player1,5,True,9,38
Player2,5,True,9,38
Player1,6,True,9,38
Player2,6,True,9,38
Player1,7,True,9,38
Player2,7,True,9,38
Player1,8,True,9,38
Player2,8,True,9,38
Player1,9,True,9,38
Player2,9,True,9,38
Player1,10,True,9,38
Player2,10,True,9,38
Player1,11,True,9,38
Player2,11,True,9,38
